unknotdb-rf-descending-import-v0
snapshot_id	32cd2e96ddab2af3240e7572945735218922b31cef61cd776d4a1a52b2ff5ad2
model_id	q-grown-raster-axial-12:Q254:36d1122f5494d502e556994083a1a69adf1643d5be95cd9f80ffc13b68e68d63
range	0	2989
policy_limits	128	32
representation	id	stopping_key	old_u	new_u	cc	edges	status
representation	braid:daf38644b6fda1987f255849f4d7b2da3b23306f95f06c29ba48cb3c87f27b19	86997b75c6d523061640d9f36416130156d47ac85283b21b357f989833f241e7	10	10	0	0	already-covered
representation	braid:db03d0578fe947c7c779541debb4646732ff0195216d0aafaf1f99bde29578f1	440d862f9827c7af63baf871b256109c4d0e1135d5f86f99450ac5af92d9455a	8	8	0	0	already-covered
representation	braid:db4374744093274e4b26ea40cae68725c53d002454da05197d60dee8054889ff	bc907579d905713423b10d124b5189765eeea422026654e7aaa0526ddde550af	6	6	0	0	already-covered
representation	braid:dcc630d8e1fbc09852c4e33cd2c46ed0aa7752e4eef5cb4ac81a1dfb73b20af9	a8a58c3130ab6e28d8da4b0a41ca5ff2afe9bffb89ca437defc0107c393f56b2	11	11	0	0	already-covered
representation	braid:dcee64e9eb45d505fb9f575f55bec2e1355eaedf03a49134d62d664309362206	03de1b33d6162c1a199b6c30e3ceaf6030e8c0d60d369f1583ea365c4578d7fb	8	8	0	0	already-covered
representation	braid:dd4691dab4c5a3d93aaf8aa4eb3e09a28dcabfd65f43599885cadb1d8e27d48f	57b6a88444bb7f14c13ad46876f34a70314a39fe19ba802f8a7d1b75320a186d	8	8	0	0	already-covered
representation	braid:ddfb8d6b66d320c1f6721511fc2ec25a37f958a0e04efeff1b7d56aad49756c6	cbb8614ca3085965934ce97e2ef4fda175bb18ad3ef71aec08f630ea3e6624f0	8	8	0	0	already-covered
representation	braid:de19b382b23ce0d30a70cae5f47d41e5d5d433e9cd84395372752c4f301a1ef8	f292c77f39bfb41ebd2177caa41bd19589a2c386babaaf0ff6cf4f17c92a3643	8	8	0	0	already-covered
representation	braid:de2e3031d66d080779167685074c02049e8c5ac1de6d783b84bbccbcec30f0dd	741002060e897bdd9b71962a43c27cc17024bbbdcdf68f25c371f3b13cf5c223	7	7	0	0	already-covered
representation	braid:de32aab098b70d1fe7986d9fd5c62bddbc10278781392146e5ffc70d6d980ad7	51ce178c867120aa7d3b0fb710d20a940d613ae563e8e53a55cb4455ef70de24	10	10	0	0	already-covered
representation	braid:dec9ff12d49c6b411dbf14958eaaa8923544b07ead3e9ac03b3bfcc23e30c06d	106fd168796109f82abf14c9493dd37a9c57e6a71ee33c1e5f1d61df10ca1aa1	9	9	0	0	already-covered
representation	braid:ded9b911ec7c9f2dad2675058b195fe347581fcce825268ba0210fb76f273736	309e23a55abdd0f7765ddbe99ceba8394ca5c99d688a850063a7d6d661e0bfc9	9	9	0	0	already-covered
representation	braid:df083cf403c5328991a4b3f8d0ff5e51c58b16f4fa29189c4088e09207c4f7e9	9243b7f58dc3e5420ef8c476d3438fe12558158d68eeff91836edc7b56daef43	8	8	0	0	already-covered
representation	braid:df4c8d397165f76e038b615ffee0d77472d39c3046a7e5f11b3139ed22cebe0f	9331afe475bd708d0fd2561befd7809a265715eb04742aafb06a496cb4fc9d32	11	11	0	0	already-covered
representation	braid:dfa63982706ceecec4e04feb2123d798bae16b48d7ac7ea5deb79f19abeb01ad	6b271e09cb77a0359598c5574407e9c67d301123ae540b07c8ac1cabcfd06d29	10	10	0	0	already-covered
representation	braid:dfbba3dea9bcf69b1a2a331ca38554c4f56415c2b4d4980acfb61abd613fe231	3460e6131c8472df9aaf6c1fbe1c7e2a00f4ba0eb93fe115d6dd3344c7e20d86	10	10	0	0	already-covered
representation	braid:e00c695cb42246d9da13cd5f0ba8b012833ce53149d791a74369ab1ac12c939e	04c59d60ba15de18e46a6b4e095250be57abdaee5f6997eaf3ee07bbefb97339	8	8	0	0	already-covered
representation	braid:e0d1ce3b8aa3806cbea3baf6bc8fb4d8542629bdc3b02f0571188fce99ee79df	06e74529eda32bc82189a9738385925c50c3e81cdd0d639d8799ec9015f6329d	7	7	0	0	already-covered
representation	braid:e0ec081d890280f4c7d43ab31318fd77e6f16f01f54b091a96209e04e3f9b1b5	1fea1634c841e027adb1f4303b7c366490fbcc93165fa817c7c410908822f0b6	8	8	0	0	already-covered
representation	braid:e0f351ef385253839bc15dc8680df9dda6dd22d4807694b5d3970f454b31680d	bbe9b1ea89dded9ee57454df0d599ec0199fc01de66edb6bfc7b7d69e0b23716	9	9	0	0	already-covered
representation	braid:e1eb51efdd7cdecc68c8326a46011c2d11ae2b4b6200e2f39fa2f926b18d5bec	689d0cf736875e9754e76cc945c99209a22fdf1825d216666972def9e6c8cb6c	10	10	0	0	already-covered
representation	braid:e25e9d2fa457ca069488944e302488ac68855da7c754a1f512b102640020a1a2	6391ac1419672a87fa37eba17f859a7cd7dd9da01a5ccb0aa7749062b2a6ea87	9	9	0	0	already-covered
representation	braid:e3a6bb1493e80fa32120dfef63ad0fad8bb6cf60c42623967f5d2847ca7938fd	8bde5ace00ad9712a134f9ea5ae3cdd49efdf4464129c6bb3831fb5d86e3fef8	7	7	0	0	already-covered
representation	braid:e3c2b9e54da76164848222ab3f78717076b5f4f4eb2718d47a2f6c45542e1706	d72fce3e418a5db18e81e68ee44aad01f86fa7ba050982a92483665f18d997d7	10	10	0	0	already-covered
representation	braid:e3f04ac183212d69ceaf76ef91107b9d5036f38c7fadc59c39bbf15deba591e2	841ce03377453b4df5b3c779e19b3567eb5ac3dbb360d9e79568dd611c9410fd	10	10	0	0	already-covered
representation	braid:e431c86f1f2d2a3500f4acd4db67d78b4251092247f5b67a407d297fbc632b75	e91dfc7a81a02bfcdd12d9f425494433e0366f237496a8d4ef2fe5535cf4d840	7	7	0	0	already-covered
representation	braid:e4b32128e79e1c6c6dc19a4ece2dc85170a451c3a4e6abbfbe9292cd9053d62a	7ce2dbc9a385b7cafa16aca9e78ceba07eb4948b88bd76d5b10af257668be839	8	8	0	0	already-covered
representation	braid:e6f9a56080378d00887965c4e4f541a261461995f2f4876183b6ee4a83eb521c	c16f595d2adbfa7b2949714c271f183d4bb2bb420c4c794ece26394ad0f2d59a	8	8	0	0	already-covered
representation	braid:e92f346fad6a8968d10a63d7f44ac1a1daf00b4fb14140f2debfaa947f8d9baf	5505d8bd02f9d038cd27122858b4d4fb6614094261fd6662e4d90d716d4f3aa9	9	9	0	0	already-covered
representation	braid:e96c8aaef7599659e6ed745c42f8cb11f97927e1d80f786c713a25efc873e7f3	5e070bf01fd1b7b5a1f7b88112011f42500734186424fe8305fe580135775285	9	9	0	0	already-covered
representation	braid:e9bfd3aac97306ae95137290aa0572fa47369f423f078c51013e81f8d80f6607	49fe5682c5d7eccbc254ee40483dbf9a2cdab657dbd2f7d7b0af243afc5978d5	6	6	0	0	already-covered
representation	braid:ea4518e044cbddc2fdf9585df5c226295ff901c9afb88696af42a60a36f6e865	e8a834ae11c31f0afdfd631c179f14584e372bd2250d12e6d834ffb884533de2	8	8	0	0	already-covered
representation	braid:eabe38258610a8536d600f856bb226b0f3863e0315fe266b11a027119352f460	f6f040b2d4719610f42219d68d57237cb65a6d4ed05d96483d0bd01747f50f6c	9	9	0	0	already-covered
representation	braid:eaf38fd203f8336ac76ec3a5cf2ca60c8101efd978e67c9359bf6cea79d4d7f3	932de3ad50e3cb5405a1ced8f42b6e03a3f2302be430bb92dba2a03ba8227660	7	7	0	0	already-covered
representation	braid:eb150e25f5b3e98b8d909c3218b347bb72a213d9699391dc0852d4dc058a3e25	921a4e40ac5d52c4fa5cb3e08535f3e2206948874e01b1579e7c98ae8a3565a3	6	6	0	0	already-covered
representation	braid:eb4ff68757b407994f4fd159d4d85c3f78af8296fbc0323b12492c08bf1923f7	f47de3afd8bcdd2cff903346d3036a6d5b9a479de2e99b6852eb471328ff2951	8	8	0	0	already-covered
representation	braid:ec8a947b91cbcab06263f792b4d0c153a64d638fe539ac6cffefd4974fd8a79b	eb5694b01e077919eecfde4f6ea8bdcb3118112a85b79f5034e778e93d8b450d	9	9	0	0	already-covered
representation	braid:ed51a87fad4340247c7b1d41ef7c76ff3d07421526b5d03b0bbddf74670bf7f3	eabd74745c789b81d47622bcde02de6125e230aa86717fdb43e86293e473e2a4	9	9	0	0	already-covered
representation	braid:ed5bb551e944e24f67052ad078ace8df305084a797c668fdd41acd1fcffd0528	77489d4309fae485abfb430841005a8c152c57385735776315c3ca7e4250660a	7	7	0	0	already-covered
representation	braid:ee2c8d9b6cd4b37e6408455107b02a58eee6578521f2b9d4f1db69bde01cf8d9	0085652aa59d51639a74a847ab3c273cc0d40337b317620f877866f974a29e43	7	7	0	0	already-covered
representation	braid:ef00232521578ebb2c2d5a7cf6181f2b13a953cee2c295578969116e421df146	5b5c85fcc68780e9031a2b8ae319fcecc33aacfd638f1a632a0ae3ab472af841	8	8	0	0	already-covered
representation	braid:f116ff694add6f7c51433f5d816442a16f20416c81fabf7bad13f9663e616d08	f90eaac34a2bdb70e9bed316aa981dc23868a3115ef632a598ebde4a4dd77e27	10	10	0	0	already-covered
representation	braid:f12b0b9e2bfc7cbdcfc1d22399a85e24c0d49709529f22df72a650d4f89ef573	884d7a06bfed56abf84af12899449e9bbd532ee752fb8392ec521227ee79363d	8	8	0	0	already-covered
representation	braid:f20fbeb0c0c1a33e7b7dc588e27786c2ebdc09c1506dd76c50e61f4ea2510c83	cf53dc7d4225afbc18b61f5340c19e3210de2ba5ed372a4771b8186876e3b40d	9	9	0	0	already-covered
representation	braid:f242c3c07fc744f26a0d109dc1c697b428a06964cea48596ad41e6427f5550ee	cb5e6b9122f55de88012c04eb26011ec8409682ffc59b099adf921f42c914133	9	9	0	0	already-covered
representation	braid:f24ecf32607852298e15de6244b22ef641b43c6e601f0af41f4d399c0006c080	979824c283f96d9d192237878e102bc0ba78ac91475a2d576958033005c7b7d7	9	9	0	0	already-covered
representation	braid:f3b848f5416fae61cf42e532542be3d6dddf814151e56b98fc93b31bb90ec8f8	074049809a6e5960184009791e1332c2b7050f9092204d18fbf1eb5f04a99d96	8	8	0	0	already-covered
representation	braid:f3eb7ce0c5c672691fc04e6966c259ded13400c42578e46f452f57a5d0f634ce	71f0984da558c3de9eaffb4ba38ce410edf964fa17d8eebfc5c6a59384703b5b	7	7	0	0	already-covered
representation	braid:f4f1ddee61c3f09ea825742f5a3832f429eb634701d5f17255ede9d76a0eaf45	81465dfa61ff268e64dee49b99a999a806d6c6b58a0c3f5bcaa646d0971be24f	12	12	0	0	already-covered
representation	braid:f535397faca2b8e23b6e8b74851e61bfeedfd13b6ef97734f87fce3640a6431a	36dd7b3b77c704db86b60725c1235bbb33dba41effb7b06ba646dad42c249757	7	7	0	0	already-covered
representation	braid:f5444a54ccbe2bb9399ed26d9662993cbf1d0c39f4aa152cb2d7feee4423ab22	f11aa940c70199fce85e73753cb515476b410019b9280aa978dbe0ba590bdd22	10	10	0	0	already-covered
representation	braid:f5ac449d7a61187853f5eb11a602b31bb56ac2ffb44f625cdd8bc49c0f3092e9	34ed13bc0df954219e0030f90385e19826e3b441aa0fa8b2a17520820c6c42f8	7	7	0	0	already-covered
representation	braid:f6347963feb58d65e848c519e3bdeba781d31a6f08bdbc55378f9da6f637482a	0fb18baccb4b0c31c0e98f04d7f6413b2d37aec9bd04b68a0dcc5397cebfb3f1	7	7	0	0	already-covered
representation	braid:f6c81ce6e8a31e653f83a3f25f85384a0b0b67c4ac521899fb8cc4ab7c426601	7e13d08184cd22342585086353ca7ac195776bd7b085cfd4b4c312a9c6e2c1f4	8	8	0	0	already-covered
representation	braid:f97e9ddbc656f6cfa1565638143fce198f109378e61291807cd1219f477cea66	95b2a7f1dc2a12f6aa771f3d4d8df8b570b5b8f36d95dce0edbe75d8eb5eafd7	9	9	0	0	already-covered
representation	braid:f9854f400b246fda283f0d374800835970e1fa1d23905c1600eb1c7e33884336	653a1362e2d78e8c10d2b83d264d597d4bc5f4c29a1b5eaf2db2d0a563f56b83	6	6	0	0	already-covered
representation	braid:fa8b5b9894e96b70760bd685887fffe4e9febd9c35f7a095b5b04a24e341a290	60bd6f5cf2eb27d8e999b4f6da6289fd4a1dd2902f7177687c7f84c9e1483f45	7	7	0	0	already-covered
representation	braid:fb3b5fe84e971c71f0f45b0938180842dea0acaeefa28a5ec508a0de0a5bc9aa	f9e3768934d32fc2f1ac99f69115aacbbf0483cf5812068d1deabbfc5a211ffd	8	8	0	0	already-covered
representation	braid:fbbc9c44df61b532a283da3fe634cd298dcfcef756f3a9f5cc6f7ab9742418f2	67bf877e4a4bf8f0b2eaafd8be4712463bf90daf6c35069ccc71abb9571acaf3	7	7	0	0	already-covered
representation	braid:fc1bdeedaf454fdfea61a7484156733de2adb615caaf2643026606f115f157bc	840e4262bc23410a6f94f354111f02b9725381dd6d3326975da393b0fe9b9887	8	8	0	0	already-covered
representation	braid:fd50bbe39d89317e39568a44ab028f40f6c463db3828964500af63159fd4580d	b27816e24b94d62553e8070e97fe1d5a7d75240ce52a77591f620504a3b53cbd	7	7	0	0	already-covered
representation	braid:fdb5219b2f2f19c3767471619cbf82d81892605f68de8584d5c4f3053be68c03	a53e158bfb260417d5a37ba75d7ddfcdefbd1367a71f1d284456babe80b4400a	8	8	0	0	already-covered
representation	braid:fdf467afd6ab4aa52918e9d2e966ffa898d87283c87a22faefe76da7d1b253c4	6003be70dfb14b06b2ef0dc45f11ce327e2c29f24e191ae5a24d9db54800cf71	11	11	0	0	already-covered
representation	braid:fe7fbda21a56ee29fe5fb805e8969f22ef547ffaf9a3391e5e1da0c7ddbcbce3	d09d2f02aaaea927ddf67fb67ac55f89a50bc68c85302fde281c68bac4667f15	7	7	0	0	already-covered
representation	braid:fed5df37682ee18eda9807b4a9dadadd922c5bebb283eb7d62131b449dfcaa75	1d9143ea9c993b163c1cdc8563bc82675c0bf2e589dd687d937cf2cedf365d58	8	8	0	0	already-covered
representation	braid:ff06908986fc09dd53b732e615b3497eb3035ccce99c50340e7907b57ffd7742	eaa0d1a7d6791528a6efe32a705ffd309a229254a4420962ca6c4d555d935d3d	7	7	0	0	already-covered
representation	braid:ff851e9c2c7e52816f018d6a353b41029b08a4c631cdf608177b612c5508f439	5801ee3b233423ddb70db1ed9b4a11066ee8c1aeca8b1cf594eef221ee086bb9	10	10	0	0	already-covered
representation	braid:ffe62362ef3678a27a3014a2589af0d4060038930c0819f94aab4ebcaa6b0a3e	aa3d13b0c6fc1cd3cd11c26a7685afae201deb4828ef7c3b0fce6d6fa081c320	9	9	0	0	already-covered
representation	braid:ffe9de0b546e2c2bbed9438258149e884ff9f3cb646bd046c8e4091726af7f36	7e5fd30896f30af551e9ecc36ec2c7ee27c5010d1062a769f9248a816bae7d70	9	9	0	0	already-covered
representation	braid:ffea8fd0ea36edd507405412a8ae768de974eb424c18a08a568267efa5033584	cd2aec03eb7a8f8090aac6833eadef780e623a999fb361c3c37f3e43dcf6bcf4	9	9	0	0	already-covered
representation	braid:fff914f7357c938da95e87fc539aca693bec21cd2215b384e4822319eb235754	85c840dd0941460541f934fbc2d2b3540dff4bf8152262ea475ef8a59cf21851	9	9	0	0	already-covered
representation	braid:0e32e3fe21fb589c69b6cad0e93a54d4234f939e3f5b962a0aeb92a3f8ab0667	8930e5de148e967d1f7ddeb4559bb33e477213eb3f2b24833863293724acdd20	6	6	0	0	already-covered
representation	braid:14091bf7327cd00cd34207a17838138f1eefca399b6d740cd46ea1212ddc5a61	6cfd0f431e9e3612ebc8625eb8857fec735a42f8bafc5f44850426aed4208c3c	10	10	0	0	already-covered
representation	braid:27976b9c94c66ff06c41665b9ebcd373cd7e8d26633d2de887abb4d637d1c7de	55910648adc25f18fc1c7f9299ef0bdd8d98876960d93b74984c8b9232fb3955	10	10	0	0	already-covered
representation	braid:291661ef1de584501a8619743458aa64f62b997a1fc45dc61e208c47f94e198f	5306ced5c947bc6ed5a1d4d64468a5ae94cf6d959d25aad6efb3180fa1dc0cbe	10	10	0	0	already-covered
representation	braid:2d979f4b63054583713078cf2a37c3e13bda840d0b795a5eb4589a2269f70df2	5a39bb17f6c58110b0f0c7735f01e14b055a0e3c0c00362c7eff55085a7f0373	9	9	0	0	already-covered
representation	braid:2e3496b226e8d5ab05e27a50312606cc5ac554ec7bd9c56f4c1f7ef84bdef67c	8cc5d52cdd497b2a59310adefc6cff9572354996eb886903e1d54ac41cc54c04	7	7	0	0	already-covered
representation	braid:47425806cfbba3ff95c79ff54f71e7676a6506fb71ffd6eeadedefd1309829b0	d115c17c3c911ec24edd6971e990561405e0f9d1c1a3e79108147d4cf0fadf5e	6	6	0	0	already-covered
representation	braid:48a905b83b4a4162e285fb4ec96a30bb0abe4fc32bc367c99b7ac3db63a7d09d	171979b9c0bc3ba4a9d03563cb0ae0b3012bd8dc8f66160f61ad27c3570143d9	6	6	0	0	already-covered
representation	braid:528f9fd021526eaf486c4cd26e88d9174d798f0a5ea83089d88b9a6c27d716c9	72bbc4293ac963f0a2c61ccb6bd3db6c0c84fead80a7c8fe9a6a19e47062544c	6	6	0	0	already-covered
representation	braid:53916bd6ec58481cae7003492bd55109e27dab51ff9c667c4dfb86e0aaf3bea5	47423d3c2775ced5d04e483204b5f0660fd565255357263402e580a1d5ffa1fe	6	6	0	0	already-covered
representation	braid:5b72370cbb238b954fda8bf0368bd4990bb615d21dd62c23357126f95ecf31cb	cd6c73049dfc81d8cf1425080702ebbed0ad0447a946b9599ba23e43909a7ab2	10	10	0	0	already-covered
representation	braid:648f0bd44f8b7f62e5c31389ff1fb12ffc3aed0aa4f47b36e71922deace5f967	69fc01bcc63c84cd7aeb1017fa441c7e16103a16fb479a822dd9ed82740119e9	6	6	0	0	already-covered
representation	braid:676c50386ef473e31bcc57c36f6210841abd72f8bd3ea5877c832b960ca61414	c61c88f4e0f2f798fe7881f16aaca34e4681419f44357d9af86e48d00377668b	9	9	0	0	already-covered
representation	braid:68d2ba6654b76d74fff43096355953818d102ac922021e3c64dcb5d268abb758	74da4830992762906a84fcdc1806a26875546361fdf85f7a57ad79b01c2002bb	9	9	0	0	already-covered
representation	braid:740af98a8df3405609f94850723e5436c6ff4b928bd0e017ac3dc3c26960d8cd	5a129b97a0f552c4272b45f0de64d9fe333ec10bcdc73750d78087270a110118	6	6	0	0	already-covered
representation	braid:7541948fc7c129d244a61f570853408e040b5b06dbc2b47d5dd6db2c615bb3e1	1d8540cb8cca911dbb7cf8c7a4a9497fb1e624128e4960187808189d95b9a851	6	6	0	0	already-covered
representation	braid:83f3ff6c91705d84c3bda7cd01f70076a2f903e1919915880ab54e9834c15c09	78acae4dbd99180a7e1b08ffdf66cde04dd93e6ef304487ed9940ce62000881a	10	10	0	0	already-covered
representation	braid:840a6a469cea11d7aadc5924ba3c2558c460041749effcff5ac493a8cfdf7af7	d8539387822552b76c3b22ac70d932e0e597d2d2400d9470a7ca1432f1811688	9	9	0	0	already-covered
representation	braid:8d19506873e209e09d231f144653e8ccdea73a95f28831ac750377d8d19fd0ae	2b6ba227dbf165273c856c1330b1ce643a8a98e3fd552d730a74b62692285373	10	10	0	0	already-covered
representation	braid:8d9fec1536db330667c805083156b0e35643d6aca6801981d5e2d095a3d06684	34002da7981197f2d6a65c33172a64664bd608df81650d69e05cfef694708271	10	10	0	0	already-covered
representation	braid:994f223596c0e27f3b4fd53df9af910e362bb02441475073ed5e75ddfadd2814	2620e3c54a29bdaed34b928230f15d56c221e6c8ef841b4967a332bda73e6760	9	9	0	0	already-covered
representation	braid:a21b36a34ccb8bd4bda6924986de64a7afaf176d703769e2618dab0ff3d4a8f9	fd86b7887027dc2d3b6bb3ae24f87504831662a60ccd8ca00677ef3d3c9c02d1	9	9	0	0	already-covered
representation	braid:aab3cf47adfb6bb05edea93f441080b346470d58b5c50131d561dc74156d4a0a	3fab2d4d9811eb957b67fe65af1c8ae2935b19aab04c6406661cc1f6cb930677	6	6	0	0	already-covered
representation	braid:ab395e3a505e0b8ea50161f56b2da5bf19839cb27f8635c034d0f43a12412443	862dc4c0690695b91ee831ace3358a8f0d8719b1732820f19e7d86a154a051a7	10	10	0	0	already-covered
representation	braid:c51db6fed6ec53265b3722999b019657eab3c86a7889fe22035646bbfb67292e	689a4e1d4fa306a43c82487c4d7bcf18972f0ffbe2e1dc7206cad3cb238d8277	6	6	0	0	already-covered
representation	braid:c57b55e0b7ad84c78bc0b214ecf03874d0de0f4040e4ca6d770d8ede0e07cc17	a9740084d8a7e6c6ecd30c2c31ae7a2c13d037bca93c3a2c6a9a9888f81cc4b3	9	9	0	0	already-covered
representation	braid:caab6f1fbf1a318f456d091e3230c41a8ce45718391f865902b2f7aa1cd7b618	9b77961997da17b62662dae68a0f5f0532a2fbc33f72c78aefa191ba7a26bebf	10	10	0	0	already-covered
representation	braid:cefb87ef1191e5c992e7667c5fdc71982dd35efba9992819a0ccb299fe935b29	29a6c181c311b401f134b13bf1855eb014e9169abafc737a4dbb6dc95da7ea35	9	9	0	0	already-covered
representation	braid:cf3ae9097ab5d0d95ba36656c7acd95d20e3bd702c8e4e44786fc60b681061e0	e3af3eb22ec187398b052272088404327df18b1bc4649db603351497f2554372	6	6	0	0	already-covered
representation	braid:db4c587e71ab0b141c86620c389f1e469785a5786aaa1443886a133fb4971f6d	407c398d48a0445a9908baa59f7954f3c650e2e490b670b71119e833bed1c1b6	7	7	0	0	already-covered
representation	braid:f0bc0828f78798bd7ed98cbb7ef243a9ce824302f1b200fc579a2790cac78295	8b79d87a5f1eca1df1295a6bf0d26b3b0b358d2866ea49695435ecd303384c94	6	6	0	0	already-covered
representation	braid:f9c49953fba059cb81bde469908a2f2119f86ff9f07c01efc24f0f1e2ba76541	01f145f855716316582d64b23e9935207df1491d635a01f0d091765af05ab2b0	10	10	0	0	already-covered
representation	braid:07fbafab73fcc38d62b7415a215a3152727e0ddaba1df14c857ebbf0b1f0cb7b	7a302d1d5f352f8332b9686fb663d409820e143cff095e8884265b5cef57aeca	8	8	0	0	already-covered
representation	braid:2d08d5f08be6e56628093cbad1a699d84e8a8437b48a2e45a72cfc125cd16134	85fc6854aec1ff73d47934d7de3860d55cbf63c9898f665f2b9d02d689079e55	-	-	-	0	failed:post-CC preprocessing stopped at ControllerCycle
representation	braid:3f9cbefe5c9faf3be9c45e839c24310c48f891c3d6396a3bca54510df4bbc1b7	95a05b72385b8b0f6e61a1c7bfc8dbb69824f8031cbc3f719f23b7642bf314d3	5	5	0	0	already-covered
representation	braid:44f8849c8af93210fae3aaa837b86bab2a9c05601ecf4e0b264a1abf0b5c9280	794f88d4f66c8f81d9c71702e27c9e73ac84cfa682acbb849abccb0a91f3737b	8	8	0	0	already-covered
representation	braid:4c6d2f04893472b92202a6d79423dc812a264dcb5cc53d3d3ba4f7af2b3d1efc	2248da71470bbc7b01b437d699890d42c9d1adc8f18250c3390823397deced20	10	10	0	0	already-covered
representation	braid:72e11730a900392244d8b7c05e9a642f2ed1bc7d5d259fc70ac73bfef1e36a5b	ba4cb0babde2aefd8fd8078ef12c19b7113e8e5bc6c249e66132aa7282f607fe	7	7	0	0	already-covered
representation	braid:046d676f37594fbb9b11e4d788fdef6a0346159f43d1dfb59ef657c372ed9ba0	1a87bdfc1cc8a6b6b5c42b0aaf06eeff094169ba976f052d52e3cba67e9ed9d9	9	9	0	0	already-covered
representation	braid:0b66ad2de8458be9f569a2cc5b75e4b3f736aa32f207f2dcbcbe6f152e3e2ea0	599ea5c963aa2ea497bba5c8d4a42136961ae31f747ec9489a45d9abfff3d71b	9	9	0	0	already-covered
representation	braid:0cf83e9a00f0ace41621a5e2b92e2934585e458185b2f2af77224fde117120ae	8011faa5dc2673b322518e68a439a0907d6025f965629955440858c0502c1e6f	7	7	0	0	already-covered
representation	braid:0d21c32fcd1f62ea7b17852dba7efd2d56745556cfacdee9b45cc7620032e480	a502f20d5b15f226911aef45422f3b2a6465074793737237612e41fb76840d2f	7	7	0	0	already-covered
representation	braid:11bdac134b0da1d19c677ff6ac3ea312b884dadb1d6057bcfe7c8e7d154c7269	31c2ee667f6068133b3bd946205c3274cdf1828e169e37be3263f31ff38d4428	8	8	0	0	already-covered
representation	braid:153071d31bb2a1ac9e30bf1bcf2cdfde9fde6f40ac25f0ea7c87589051142218	5fe5f087f461960ffa36cf9001b3d2da1382198d9cbddf37080ae5042a2254d7	7	7	0	0	already-covered
representation	braid:1545a5dd7fca4ae6757d6beb5cb208eeb8d536f44b2096d46cccafefdc2fc2c0	bfb56bb9ddac55c79e27e8149b984b66b35dd8f80f249cc38eb4a5025c729234	7	7	0	0	already-covered
representation	braid:1ecd2fd967c833d71777a3ecf23bfe3e302d703c287848254771bc700d9c2ba3	fa43d90020d94a42a7d4457aed940c24cef5d20e3b3a1cf423742d8d1947a84a	14	14	0	0	already-covered
representation	braid:221826b72ff0f94775780e4e66aa791c1ebc14967a47cb29f57136af4a39d02c	ed4093ceb9e43698871b83c921ef8314de98d5a0025617a9fe5a684b1a168825	9	9	0	0	already-covered
representation	braid:272ce765b1f81cef7241aae3c2b9e03a4baabe82ec17ca6f434d69f4affb5cf6	2edc1c911ba1f7e88ba604102f70385851c791a4d8d5069f77199f3d20033bb7	7	7	0	0	already-covered
representation	braid:27d227a85fa7be610964d27a49a983c8f8d261d4a3c3467f1d412f09cec1002d	cbfdb09d6cd9bc992e58f8704de12e0abdea2754bdaedd8c075e7c33b5686bed	7	7	0	0	already-covered
representation	braid:283cf78513332448d53dfd63e6d0268415aa9c0654d6ecf8689d46da2425e484	67c5141b1977110e3ae8b4e7fb37f9ceb7cc1c0ac409c67846089ff4e18e75b9	9	9	0	0	already-covered
representation	braid:2af9a4aad23720905059f10e8e17a6719338494773abfa41bd64dc421e5d1cd3	782e7c6138b4eed5b924ff83312e7c66d52e3803024e70e693550a7dd788f0a2	6	6	0	0	already-covered
representation	braid:2afb162b8b247c1d97755779b5f163ae9387bffc40de7a845d344f283af7ea01	ce2ccf41e950116d860b8c7cc6360cf2fbec46793a393d5e7e78e8a3ee7220f5	6	6	0	0	already-covered
representation	braid:320556929eff347dff4975e853bb307f1e672c5fb33c23445bc8a6a850de92ac	175a2710a99f7454334a4a97ab66b27ac43c825ec35fe7dded2e15b895a71265	14	14	0	0	already-covered
representation	braid:33efd1cd588cb88eb2438563c99b7078412942d674c9410a53e6a8262c3a5e07	5f4f3a72f461bf1ea6f3131f696c3395e0a7e272531fde6c58e966c030ea9a0a	11	11	0	0	already-covered
representation	braid:37349689618fa16cfed87b595518e4406a26f845b61a8f5e1b8ab7560f5af537	d4d3510f371c56bea5752593b35e574b83a4fc892683cd888c13a314d28ecddc	6	6	0	0	already-covered
